Name,category,PA,BB%,K%,ISO,GB%,wRC+
Ronald Acuna Jr.,3,1041,0.0825152793001571,0.214929151169922,0.1690880791938804,0.4371048761594227,141.77566465189983
Ronald Guzman,1,2552,0.0844817087149831,0.1869292155014571,0.1528854662619118,0.4118602671051052,114.30319230119515
Ronald Torreyes,1,2285,0.0588682622922815,0.0595375642910439,0.1019472499963906,0.4574434625033884,106.42696748701796
Ronny Cedeno,1,327,0.0733944951999999,0.1125382256,0.1421602784,0.3514644344000001,117.82326731932405
Rosell Herrera,1,3207,0.0979002491262223,0.1766631455182096,0.1058032227486625,0.5092749874681104,102.99367622494364
Rougned Odor,1,1560,0.0685118717029461,0.131182253246578,0.1991794047470539,0.4337931507845405,137.41259794373644
Rowdy Tellez,1,2374,0.1016309670036111,0.1799056487950939,0.1720399072651607,0.4033402565061337,119.11127419987233
Ruben Tejada,1,2151,0.0698026544627942,0.122916278747311,0.0869208131015109,0.4335544978421244,93.56674435830914
Ryan Braun,3,134,0.0895522384,0.0656716416,0.2871794872,0.28737864,143.9715947419999
Ryan Flaherty,1,1793,0.0861330640124734,0.1916002536580513,0.1872544145207785,0.4358246093837444,110.45209405137815
Ryan Goins,1,1645,0.0634792022685186,0.1168205724160565,0.088335538827741,0.3954083198313837,84.811993774123
Ryan Howard,2,1791,0.0651431884546935,0.1542056741095743,0.1051616868675289,0.45837987271689,79.50008924917731
Ryan McMahon,1,2655,0.0846755576053227,0.2404974896104392,0.214154091137398,0.4069219148853432,133.73970560985313
Ryan Mountcastle,2,2183,0.0458893460196671,0.2105699411097405,0.1872958116192805,0.3855775094312621,115.2103593752648
Ryan Schimpf,3,1332,0.0974112412525422,0.1807019315967108,0.1845289501669126,0.2467234445824694,110.30945403251546
Ryan Sweeney,2,450,0.0853333328,0.1262222216,0.1027707807999999,0.3726708071999999,85.46207552960797
Ryon Healy,1,1668,0.0595167948412942,0.1674074224284064,0.1667722580994015,0.4228012123559973,121.19998260264228
Salvador Perez,1,1101,0.0424384133278103,0.0782340441161634,0.0991760792836435,0.3897837222092192,76.5929533389488
Sandy Leon,1,1622,0.0884379886550952,0.1256461266140993,0.0699509192084142,0.330310695504329,66.520854853656
Santiago Espinal,2,1510,0.0742817703640333,0.1476514701590011,0.1085189604891586,0.3799100991117979,111.17190606265753
Scooter Gennett,2,2050,0.0539054263313261,0.146188287082223,0.1011227856556523,0.4602715968424594,97.10173481079325
Scott Kingery,1,1471,0.0600985760420928,0.1794884914351009,0.1676680000836783,0.3827374890906575,120.908673912873
Scott Schebler,2,2454,0.0742731850392773,0.2061918031391262,0.2137543650692515,0.4488546239454131,116.69059181754798
Scott Sizemore,2,1363,0.1098803302752181,0.1513630845198953,0.1712970133205933,0.4061247274488656,140.61792961929254
Sean Murphy,2,824,0.0908072204838772,0.1853183303310446,0.2265675874907359,0.4742403266773801,119.0320976866041
Sean Rodriguez,1,1311,0.0967680741769532,0.210037485665658,0.2511313162967109,0.3486942076080565,133.5419385851415
Seth Brown,2,1378,0.0706337685718432,0.1552975321543299,0.1155982925002419,0.2438213371693275,76.02755299308163
Seth Smith,2,506,0.0616600784,0.1154150192,0.1685144127999999,0.3503957776,105.59707126671096
Shin-Soo Choo,3,238,0.0705882352,0.1344537807999999,0.0923076928,0.4232558136,74.2328747741689
Starlin Castro,1,1098,0.0568498770905924,0.0846908827700502,0.0977795343185207,0.3789866036898436,101.74672807489137
Starling Marte,2,1952,0.0531753555418962,0.1978532383148064,0.1774969972839629,0.4827140533625259,133.01835940719366
Stephen Piscotty,2,1636,0.091522024886617,0.1201189946532546,0.1536391751422622,0.4510497265769327,117.35141349509205
Stephen Vogt,1,727,0.0715268224126547,0.0724438330169646,0.0695290495910132,0.3388060657955066,79.34460558498249
Steve Lombardozzi,1,2001,0.0796485681225909,0.1289827635357676,0.1188384329908125,0.4647962563684699,119.0650818883923
Steve Pearce,3,466,0.0697076151739103,0.1073505313468799,0.2290288709937911,0.3922085454893697,148.24652220363583
Steven Souza Jr.,2,2433,0.0928640823150405,0.1906109988359087,0.1542526344247672,0.3201916999236905,101.05629907999057
Stevie Wilkerson,1,1092,0.0634920631275946,0.1367521363510378,0.0580294993974358,0.3260958646288156,62.2226180196627
Teoscar Hernandez,2,2933,0.0896436234361492,0.2166603018352257,0.1855984990790174,0.3771659313846854,115.65740249572929
Tim Anderson,1,1407,0.0401833318402848,0.2223154179845463,0.115298271567726,0.534972195443437,115.28522409962628
Tim Beckham,1,2700,0.0817213199902525,0.2119966216895724,0.117307459908402,0.4959116179741132,100.27436607190056
Todd Frazier,2,1765,0.0873334785128592,0.1939184340181789,0.1908765100413536,0.3266685326062633,121.90762620470564
Tom Murphy,1,1116,0.0723881825071683,0.2761705693405306,0.2401610765901453,0.394654195140958,127.49741153207052
Tomas Nido,1,1804,0.0445500586359487,0.1342979879378669,0.0987919352792323,0.3784367218757966,72.11122858592913
Tommy Edman,2,1439,0.0799046450031938,0.1410905124590194,0.1474038313404867,0.4571251697631885,108.8694113954693
Tommy Joseph,1,1757,0.0500867339059966,0.1939543397171964,0.1627146531393762,0.4208116554806373,95.3168826945222
Tommy La Stella,2,953,0.0856109929523608,0.0758069155599623,0.123328864835277,0.3679069675270895,123.40537122874116
Tommy Pham,2,1583,0.0866339456509454,0.2011595088130708,0.14239370053836,0.3657199990772716,97.05772138548843
Tony Kemp,1,1797,0.1069227014588135,0.1177016781301429,0.0954683460801547,0.5209551042993044,119.73778544979098
Tony Wolters,1,1848,0.0697760731280196,0.1557029282946599,0.0672777891478252,0.3549052856236749,71.57306993650009
Travis Jankowski,1,1358,0.0997680233219503,0.1285186178673316,0.0848762889772812,0.592861911846882,122.1840560128916
Travis Shaw,2,1879,0.1206545695087541,0.2062231045080174,0.1892946103266707,0.3927830725643805,121.32665349400524
Travis Snider,2,1667,0.1167336313726297,0.2178017358939543,0.2244490148061229,0.4488285811545578,143.77638897502948
Travis d'Arnaud,2,1949,0.0675861838648569,0.1909023781108654,0.2189277734376643,0.4109332366522502,136.78056452962238
Trea Turner,3,1151,0.0919019325357217,0.1961421004750438,0.1468731048780901,0.4879565900453094,138.881945365773
Trent Grisham,1,1877,0.1538205479852535,0.1920734097597252,0.2218897197604432,0.3806863927437166,142.8066303219196
Trevor Crowe,1,982,0.0956755496221285,0.1615021000583011,0.1393239739466021,0.4666367926219249,105.870921069949
Trevor Larnach,1,644,0.0882842767504239,0.1888444545869588,0.1273266666397015,0.3702106109770597,118.5708206105841
Trevor Plouffe,1,1998,0.0600151473165325,0.1578474024115292,0.1456750047311924,0.4158757109454208,89.30321346729984
Trevor Story,2,2343,0.0936645327360279,0.2660081961375762,0.2135534982157886,0.3027747350704107,121.26529686306488
Trey Mancini,2,1978,0.0728738353398118,0.1943227847103775,0.1662255874815995,0.47828257761427,139.21399122360714
Tucker Barnhart,1,1563,0.1033050610050771,0.1415791995203434,0.0874025520591039,0.4500305257748261,90.58407470823695
Ty France,3,2299,0.0856471735229829,0.1576249177873595,0.2197737799389803,0.3691115937023752,144.3244678689934
Tyler Colvin,2,1581,0.0443333154538811,0.144201829768327,0.1461305840246418,0.3340134453437495,88.47539375949091
Tyler Flowers,1,1813,0.1443265982051433,0.2496846950398206,0.2113125118427809,0.4509253008593646,136.5062486627997
Tyler Greene,1,1016,0.0648365118304502,0.271200279806605,0.1397595716738344,0.4491694920911809,81.93465217859283
Tyler Naquin,2,1378,0.0977917868496602,0.2073075933637923,0.1394254183453306,0.5137514884948011,127.76878331710208
Tyler O'Neill,3,2381,0.0965955899706541,0.2730657651620563,0.262001475254692,0.3494619308593122,131.72107753150328
Tyler Saladino,1,1989,0.1076380080144975,0.1729525372908029,0.1372055505543238,0.4399528216274101,116.85655404446
Tyrone Taylor,2,2612,0.0629145670548539,0.1329139965003275,0.1481512865050283,0.4226292105512863,99.74452033025509
Victor Caratini,1,2007,0.1062489772349835,0.164020575005326,0.1552840261979216,0.5060203491888027,131.56583760625955
Victor Martinez,2,363,0.0220385669954086,0.135904499285583,0.0100053477098255,0.3591921433884297,11.91611922944874
Victor Reyes,1,2483,0.0571527771290667,0.1567501170810751,0.1200583216123639,0.5369467837380707,106.53025158096348
Victor Robles,1,1541,0.0806463895593812,0.1446154070395749,0.1442503321380421,0.4220612412951891,133.1969036548386
Vladimir Guerrero Jr.,3,1197,0.1114250809172574,0.1003882335714439,0.2200155750114101,0.4377009052982972,174.852611478045
Wander Franco,3,4515,0.0647536741010599,0.1284214823347951,0.1530994237534544,0.387269850253256,106.14897135138035
Welington Castillo,2,1562,0.0638507270960648,0.2168817260497144,0.1877653992535189,0.3991179085954641,101.17235801846508
Whit Merrifield,1,1654,0.0624443865679824,0.133526997943199,0.0939006324030579,0.3656321415800528,78.8951624660424
Wil Myers,2,1837,0.1156088100010596,0.2217824820152059,0.2237195707934291,0.4144496924578844,140.14542321626263
Wilin Rosario,1,1363,0.048018149604603,0.1712024799431223,0.1683227574312108,0.3805387724789946,86.05207169318508
Will Middlebrooks,1,1827,0.0720704323781437,0.2322009181339467,0.2062193626043577,0.4202624879982656,131.1803690736142
Will Smith,3,997,0.1324272916279447,0.2148865262270323,0.28209163421975,0.318404208188937,129.20514962255365
Will Venable,2,572,0.0487179484,0.1076923070666666,0.0697734627333333,0.3302540413333333,66.8572856376477
Willi Castro,1,2578,0.0604646285740472,0.1958584199987561,0.1406516522295123,0.4461110554539084,104.27531689519734
Willie Calhoun,2,1911,0.0911214807993952,0.1124580329245673,0.2150099114416358,0.40291314989388,122.59985319387305
Willson Contreras,3,2057,0.0980672277267566,0.1483537475652185,0.1684266553776849,0.5629238280507745,142.98770188886402
Willy Adames,2,2661,0.1191073568985517,0.2275540831931126,0.1410260625203227,0.4327993573453794,124.3497633561863
Wilmer Difo,1,2262,0.0574456420522838,0.1170118604901389,0.0871173402357795,0.3893192950049128,83.43772361440853
Wilmer Flores,2,3200,0.0583443560638282,0.1305403224579802,0.1806698132262216,0.419981718467281,122.77502304374777
Wilson Ramos,2,1325,0.0457586092462081,0.1615598645540129,0.1250240302859284,0.4501119843336399,96.61341750924446
Wilson Valdez,1,457,0.0393873081750547,0.0671043030765864,0.0574931265003646,0.3446523962932167,66.38216844225748
Xander Bogaerts,2,1526,0.1121802555377053,0.1848932861665835,0.1821684318665463,0.4756506045703245,140.09121215676035
Yairo Munoz,2,1942,0.048955030608965,0.1703518841351376,0.1422073659560121,0.4895314863390198,98.49674947088376
Yan Gomes,1,1139,0.0740805776499867,0.221244844972861,0.2146633625046316,0.3837345273605782,129.7671654576992
Yandy Diaz,3,1428,0.1330114865452598,0.139812021105763,0.1109890101619983,0.5627342433123556,143.01566659761664
Yangervis Solarte,1,1916,0.06051827045733,0.08478017098301,0.1183947964131099,0.4655074596404406,103.59091922543593
Yasiel Puig,3,167,0.0658682632666666,0.1273453089333333,0.209523809,0.3953623182666667,131.3156063660278
Yasmani Grandal,2,658,0.1346105010024102,0.1859284649719486,0.1870335860566666,0.419006632077282,140.6800938451343
Yoan Moncada,2,1215,0.1340995847569563,0.2739420806250768,0.1891507240499222,0.4130110760009208,139.1779778782407
Yolmer Sanchez,1,2416,0.0703391831408603,0.1711392908536884,0.0979532626028149,0.5128043621550731,109.4333337348564
Yonathan Daza,1,2337,0.0328591746397344,0.1006733043366524,0.0931488386874917,0.3656908160847036,91.75976260604082
Yonder Alonso,2,1297,0.1082223950263076,0.1512732331719841,0.1762670683596493,0.3814810238426785,130.62279377193596
Yordan Alvarez,3,1023,0.1233466258350459,0.2196434283812542,0.2825160219079152,0.3915037068421437,149.3322355801024
Yunel Escobar,1,195,0.0574358968,0.1107692304,0.0977777776,0.4421052624,104.22470047534166
Zack Cozart,1,1816,0.0792847978988893,0.1698369656673821,0.1515116283244543,0.4048893861888096,103.65685562545517
